model,method,layer,subspace_dimension,seed,epochs,learning_rate,batch_size,epoch,train_loss,evaluation_loss
gpt2-small,das3d,9,3,0,64,0.001,128,48,0.14924506843090057,0.13995355367660522
gpt2-small,das3d,9,3,0,64,0.001,128,49,0.13995355367660522,0.14401860535144806
gpt2-small,das3d,9,3,0,64,0.001,128,50,0.14401860535144806,0.14401860535144806
gpt2-small,das3d,9,3,0,64,0.001,128,51,0.14401860535144806,0.14053426682949066
gpt2-small,das3d,9,3,0,64,0.001,128,52,0.14053426682949066,0.13704992830753326
gpt2-small,das3d,9,3,0,64,0.001,128,53,0.13704992830753326,0.13240420818328857
gpt2-small,das3d,9,3,0,64,0.001,128,54,0.13240420818328857,0.12891986966133118
gpt2-small,das3d,9,3,0,64,0.001,128,55,0.12891986966133118,0.13414637744426727
gpt2-small,das3d,9,3,0,64,0.001,128,56,0.13414637744426727,0.12833917140960693
gpt2-small,das3d,9,3,0,64,0.001,128,57,0.12833917140960693,0.13008132576942444
gpt2-small,das3d,9,3,0,64,0.001,128,58,0.13008132576942444,0.12195120751857758
gpt2-small,das3d,9,3,0,64,0.001,128,59,0.12195120751857758,0.11091756075620651
gpt2-small,das3d,9,3,0,64,0.001,128,60,0.11091756075620651,0.11265973001718521
gpt2-small,das3d,9,3,0,64,0.001,128,61,0.11265973001718521,0.11382115632295609
gpt2-small,das3d,9,3,0,64,0.001,128,62,0.11382115632295609,0.11091756075620651
gpt2-small,das3d,9,3,0,64,0.001,128,63,0.11091756075620651,0.1091754287481308
gpt2-small,das,10,1,0,64,0.001,128,0,1.0023229122161865,0.9883855581283569
gpt2-small,das,10,1,0,64,0.001,128,1,0.9883855581283569,0.9639953374862671
gpt2-small,das,10,1,0,64,0.001,128,2,0.9639953374862671,0.9181184768676758
gpt2-small,das,10,1,0,64,0.001,128,3,0.9181184768676758,0.8728222846984863
gpt2-small,das,10,1,0,64,0.001,128,4,0.8728222846984863,0.8193960189819336
gpt2-small,das,10,1,0,64,0.001,128,5,0.8193960189819336,0.7822299003601074
gpt2-small,das,10,1,0,64,0.001,128,6,0.7822299003601074,0.7671312093734741
gpt2-small,das,10,1,0,64,0.001,128,7,0.7671312093734741,0.7566782236099243
gpt2-small,das,10,1,0,64,0.001,128,8,0.7566782236099243,0.7473867535591125
gpt2-small,das,10,1,0,64,0.001,128,9,0.7473867535591125,0.7392566204071045
gpt2-small,das,10,1,0,64,0.001,128,10,0.7392566204071045,0.7386759519577026
gpt2-small,das,10,1,0,64,0.001,128,11,0.7386759519577026,0.7119628190994263
gpt2-small,das,10,1,0,64,0.001,128,12,0.7119628190994263,0.7015098929405212
gpt2-small,das,10,1,0,64,0.001,128,13,0.7015098929405212,0.6922183632850647
gpt2-small,das,10,1,0,64,0.001,128,14,0.6922183632850647,0.6829268336296082
gpt2-small,das,10,1,0,64,0.001,128,15,0.6829268336296082,0.666085958480835
gpt2-small,das,10,1,0,64,0.001,128,16,0.666085958480835,0.645760715007782
gpt2-small,das,10,1,0,64,0.001,128,17,0.645760715007782,0.6358885169029236
gpt2-small,das,10,1,0,64,0.001,128,18,0.6358885169029236,0.6161440014839172
gpt2-small,das,10,1,0,64,0.001,128,19,0.6161440014839172,0.6033681631088257
gpt2-small,das,10,1,0,64,0.001,128,20,0.6033681631088257,0.5911730527877808
gpt2-small,das,10,1,0,64,0.001,128,21,0.5911730527877808,0.5818815231323242
gpt2-small,das,10,1,0,64,0.001,128,22,0.5818815231323242,0.5667828321456909
gpt2-small,das,10,1,0,64,0.001,128,23,0.5667828321456909,0.5522648096084595
gpt2-small,das,10,1,0,64,0.001,128,24,0.5522648096084595,0.5394889712333679
gpt2-small,das,10,1,0,64,0.001,128,25,0.5394889712333679,0.537746787071228
gpt2-small,das,10,1,0,64,0.001,128,26,0.537746787071228,0.5168408751487732
gpt2-small,das,10,1,0,64,0.001,128,27,0.5168408751487732,0.5081300735473633
gpt2-small,das,10,1,0,64,0.001,128,28,0.5081300735473633,0.4965156614780426
gpt2-small,das,10,1,0,64,0.001,128,29,0.4965156614780426,0.48548200726509094
gpt2-small,das,10,1,0,64,0.001,128,30,0.48548200726509094,0.48548200726509094
gpt2-small,das,10,1,0,64,0.001,128,31,0.48548200726509094,0.46689897775650024
gpt2-small,das,10,1,0,64,0.001,128,32,0.46689897775650024,0.45470383763313293
gpt2-small,das,10,1,0,64,0.001,128,33,0.45470383763313293,0.45180025696754456
gpt2-small,das,10,1,0,64,0.001,128,34,0.45180025696754456,0.4436701536178589
gpt2-small,das,10,1,0,64,0.001,128,35,0.4436701536178589,0.43670153617858887
gpt2-small,das,10,1,0,64,0.001,128,36,0.43670153617858887,0.43263646960258484
gpt2-small,das,10,1,0,64,0.001,128,37,0.43263646960258484,0.4274100065231323
gpt2-small,das,10,1,0,64,0.001,128,38,0.4274100065231323,0.42044132947921753
gpt2-small,das,10,1,0,64,0.001,128,39,0.42044132947921753,0.41056913137435913
gpt2-small,das,10,1,0,64,0.001,128,40,0.41056913137435913,0.40708479285240173
gpt2-small,das,10,1,0,64,0.001,128,41,0.40708479285240173,0.39721256494522095
gpt2-small,das,10,1,0,64,0.001,128,42,0.39721256494522095,0.3995354175567627
gpt2-small,das,10,1,0,64,0.001,128,43,0.3995354175567627,0.3977932631969452
gpt2-small,das,10,1,0,64,0.001,128,44,0.3977932631969452,0.39024388790130615
gpt2-small,das,10,1,0,64,0.001,128,45,0.39024388790130615,0.3890824615955353
gpt2-small,das,10,1,0,64,0.001,128,46,0.3890824615955353,0.39024388790130615
gpt2-small,das,10,1,0,64,0.001,128,47,0.39024388790130615,0.387921005487442
gpt2-small,das,10,1,0,64,0.001,128,48,0.387921005487442,0.38153308629989624
gpt2-small,das,10,1,0,64,0.001,128,49,0.38153308629989624,0.384436696767807
gpt2-small,das,10,1,0,64,0.001,128,50,0.384436696767807,0.38153308629989624
gpt2-small,das,10,1,0,64,0.001,128,51,0.38153308629989624,0.38037165999412537
gpt2-small,das,10,1,0,64,0.001,128,52,0.38037165999412537,0.3792102038860321
gpt2-small,das,10,1,0,64,0.001,128,53,0.3792102038860321,0.3914053440093994
gpt2-small,das,10,1,0,64,0.001,128,54,0.3914053440093994,0.38327527046203613
gpt2-small,das,10,1,0,64,0.001,128,55,0.38327527046203613,0.3826945424079895
gpt2-small,das,10,1,0,64,0.001,128,56,0.3826945424079895,0.380952388048172
gpt2-small,das,10,1,0,64,0.001,128,57,0.380952388048172,0.3861788511276245
gpt2-small,das,10,1,0,64,0.001,128,58,0.3861788511276245,0.3861788809299469
gpt2-small,das,10,1,0,64,0.001,128,59,0.3861788809299469,0.38501742482185364
gpt2-small,das,10,1,0,64,0.001,128,60,0.38501742482185364,0.38850176334381104
gpt2-small,das,10,1,0,64,0.001,128,61,0.38850176334381104,0.3826945424079895
gpt2-small,das,10,1,0,64,0.001,128,62,0.3826945424079895,0.38559815287590027
gpt2-small,das,10,1,0,64,0.001,128,63,0.38559815287590027,0.38501742482185364
gpt2-small,das2d,10,2,0,64,0.001,128,0,1.0,0.9756097197532654
gpt2-small,das2d,10,2,0,64,0.001,128,1,0.9756097197532654,0.9442508816719055
gpt2-small,das2d,10,2,0,64,0.001,128,2,0.9442508816719055,0.8832752704620361
gpt2-small,das2d,10,2,0,64,0.001,128,3,0.8832752704620361,0.83042973279953
gpt2-small,das2d,10,2,0,64,0.001,128,4,0.83042973279953,0.784552812576294
gpt2-small,das2d,10,2,0,64,0.001,128,5,0.784552812576294,0.7665505409240723
gpt2-small,das2d,10,2,0,64,0.001,128,6,0.7665505409240723,0.7392566204071045
gpt2-small,das2d,10,2,0,64,0.001,128,7,0.7392566204071045,0.7229965329170227
gpt2-small,das2d,10,2,0,64,0.001,128,8,0.7229965329170227,0.717189371585846
gpt2-small,das2d,10,2,0,64,0.001,128,9,0.717189371585846,0.707317054271698
gpt2-small,das2d,10,2,0,64,0.001,128,10,0.707317054271698,0.686991810798645
gpt2-small,das2d,10,2,0,64,0.001,128,11,0.686991810798645,0.6695702075958252
gpt2-small,das2d,10,2,0,64,0.001,128,12,0.6695702075958252,0.6492450833320618
gpt2-small,das2d,10,2,0,64,0.001,128,13,0.6492450833320618,0.6300813555717468
gpt2-small,das2d,10,2,0,64,0.001,128,14,0.6300813555717468,0.6051103472709656
gpt2-small,das2d,10,2,0,64,0.001,128,15,0.6051103472709656,0.588850200176239
gpt2-small,das2d,10,2,0,64,0.001,128,16,0.588850200176239,0.5696864724159241
gpt2-small,das2d,10,2,0,64,0.001,128,17,0.5696864724159241,0.5487805008888245
gpt2-small,das2d,10,2,0,64,0.001,128,18,0.5487805008888245,0.534262478351593
gpt2-small,das2d,10,2,0,64,0.001,128,19,0.534262478351593,0.5226480960845947
gpt2-small,das2d,10,2,0,64,0.001,128,20,0.5226480960845947,0.49941930174827576
gpt2-small,das2d,10,2,0,64,0.001,128,21,0.49941930174827576,0.4912891983985901
gpt2-small,das2d,10,2,0,64,0.001,128,22,0.4912891983985901,0.472706139087677
gpt2-small,das2d,10,2,0,64,0.001,128,23,0.472706139087677,0.4576074481010437
gpt2-small,das2d,10,2,0,64,0.001,128,24,0.4576074481010437,0.44831591844558716
gpt2-small,das2d,10,2,0,64,0.001,128,25,0.44831591844558716,0.43670153617858887
gpt2-small,das2d,10,2,0,64,0.001,128,26,0.43670153617858887,0.4285714328289032
gpt2-small,das2d,10,2,0,64,0.001,128,27,0.4285714328289032,0.4111498296260834
gpt2-small,das2d,10,2,0,64,0.001,128,28,0.4111498296260834,0.407665491104126
gpt2-small,das2d,10,2,0,64,0.001,128,29,0.407665491104126,0.3977932631969452
gpt2-small,das2d,10,2,0,64,0.001,128,30,0.3977932631969452,0.39198607206344604
gpt2-small,das2d,10,2,0,64,0.001,128,31,0.39198607206344604,0.38501742482185364
gpt2-small,das2d,10,2,0,64,0.001,128,32,0.38501742482185364,0.38211384415626526
gpt2-small,das2d,10,2,0,64,0.001,128,33,0.38211384415626526,0.3797909617424011
gpt2-small,das2d,10,2,0,64,0.001,128,34,0.3797909617424011,0.37688735127449036
gpt2-small,das2d,10,2,0,64,0.001,128,35,0.37688735127449036,0.3739837110042572
gpt2-small,das2d,10,2,0,64,0.001,128,36,0.3739837110042572,0.36701512336730957
gpt2-small,das2d,10,2,0,64,0.001,128,37,0.36701512336730957,0.3722415864467621
gpt2-small,das2d,10,2,0,64,0.001,128,38,0.3722415864467621,0.3652729094028473
gpt2-small,das2d,10,2,0,64,0.001,128,39,0.3652729094028473,0.3693379759788513
gpt2-small,das2d,10,2,0,64,0.001,128,40,0.3693379759788513,0.37340301275253296
gpt2-small,das2d,10,2,0,64,0.001,128,41,0.37340301275253296,0.3675958216190338
gpt2-small,das2d,10,2,0,64,0.001,128,42,0.3675958216190338,0.37340304255485535
gpt2-small,das2d,10,2,0,64,0.001,128,43,0.37340304255485535,0.3763066232204437
gpt2-small,das2d,10,2,0,64,0.001,128,44,0.3763066232204437,0.36991870403289795
gpt2-small,das2d,10,2,0,64,0.001,128,45,0.36991870403289795,0.3745644688606262
gpt2-small,das2d,10,2,0,64,0.001,128,46,0.3745644688606262,0.37340301275253296
gpt2-small,das2d,10,2,0,64,0.001,128,47,0.37340301275253296,0.3693379759788513
gpt2-small,das2d,10,2,0,64,0.001,128,48,0.3693379759788513,0.36991873383522034
gpt2-small,das2d,10,2,0,64,0.001,128,49,0.36991873383522034,0.3687572479248047
gpt2-small,das2d,10,2,0,64,0.001,128,50,0.3687572479248047,0.37340301275253296
gpt2-small,das2d,10,2,0,64,0.001,128,51,0.37340301275253296,0.3704994320869446
gpt2-small,das2d,10,2,0,64,0.001,128,52,0.3704994320869446,0.37282228469848633
gpt2-small,das2d,10,2,0,64,0.001,128,53,0.37282228469848633,0.3693380057811737
gpt2-small,das2d,10,2,0,64,0.001,128,54,0.3693380057811737,0.3693379759788513
gpt2-small,das2d,10,2,0,64,0.001,128,55,0.3693379759788513,0.37166085839271545
gpt2-small,das2d,10,2,0,64,0.001,128,56,0.37166085839271545,0.3687572479248047
gpt2-small,das2d,10,2,0,64,0.001,128,57,0.3687572479248047,0.3693380057811737
gpt2-small,das2d,10,2,0,64,0.001,128,58,0.3693380057811737,0.36469221115112305
gpt2-small,das2d,10,2,0,64,0.001,128,59,0.36469221115112305,0.3658536970615387
gpt2-small,das2d,10,2,0,64,0.001,128,60,0.3658536970615387,0.3606272041797638
gpt2-small,das2d,10,2,0,64,0.001,128,61,0.3606272041797638,0.3588850200176239
gpt2-small,das2d,10,2,0,64,0.001,128,62,0.3588850200176239,0.36178866028785706
gpt2-small,das2d,10,2,0,64,0.001,128,63,0.36178866028785706,0.3635307848453522
gpt2-small,das3d,10,3,0,64,0.001,128,0,0.9953542351722717,0.9668989181518555
gpt2-small,das3d,10,3,0,64,0.001,128,1,0.9668989181518555,0.9175377488136292
gpt2-small,das3d,10,3,0,64,0.001,128,2,0.9175377488136292,0.8646922707557678
gpt2-small,das3d,10,3,0,64,0.001,128,3,0.8646922707557678,0.8077816367149353
gpt2-small,das3d,10,3,0,64,0.001,128,4,0.8077816367149353,0.7595818638801575
gpt2-small,das3d,10,3,0,64,0.001,128,5,0.7595818638801575,0.7334494590759277
gpt2-small,das3d,10,3,0,64,0.001,128,6,0.7334494590759277,0.7090592384338379
gpt2-small,das3d,10,3,0,64,0.001,128,7,0.7090592384338379,0.6898954510688782
gpt2-small,das3d,10,3,0,64,0.001,128,8,0.6898954510688782,0.6771196126937866
gpt2-small,das3d,10,3,0,64,0.001,128,9,0.6771196126937866,0.6649245023727417
gpt2-small,das3d,10,3,0,64,0.001,128,10,0.6649245023727417,0.6405342817306519
gpt2-small,das3d,10,3,0,64,0.001,128,11,0.6405342817306519,0.6190476417541504
gpt2-small,das3d,10,3,0,64,0.001,128,12,0.6190476417541504,0.5905923247337341
gpt2-small,das3d,10,3,0,64,0.001,128,13,0.5905923247337341,0.5673635601997375
gpt2-small,das3d,10,3,0,64,0.001,128,14,0.5673635601997375,0.5487805008888245
gpt2-small,das3d,10,3,0,64,0.001,128,15,0.5487805008888245,0.5284552574157715
gpt2-small,das3d,10,3,0,64,0.001,128,16,0.5284552574157715,0.5034843683242798
gpt2-small,das3d,10,3,0,64,0.001,128,17,0.5034843683242798,0.49245065450668335
gpt2-small,das3d,10,3,0,64,0.001,128,18,0.49245065450668335,0.48896631598472595
gpt2-small,das3d,10,3,0,64,0.001,128,19,0.48896631598472595,0.45470383763313293
gpt2-small,das3d,10,3,0,64,0.001,128,20,0.45470383763313293,0.4442509114742279
gpt2-small,das3d,10,3,0,64,0.001,128,21,0.4442509114742279,0.434959352016449
gpt2-small,das3d,10,3,0,64,0.001,128,22,0.434959352016449,0.41753774881362915
gpt2-small,das3d,10,3,0,64,0.001,128,23,0.41753774881362915,0.40940770506858826
gpt2-small,das3d,10,3,0,64,0.001,128,24,0.40940770506858826,0.39547041058540344
gpt2-small,das3d,10,3,0,64,0.001,128,25,0.39547041058540344,0.3890824615955353
gpt2-small,das3d,10,3,0,64,0.001,128,26,0.3890824615955353,0.38211381435394287
gpt2-small,das3d,10,3,0,64,0.001,128,27,0.38211381435394287,0.3774680495262146
gpt2-small,das3d,10,3,0,64,0.001,128,28,0.3774680495262146,0.3797909617424011
gpt2-small,das3d,10,3,0,64,0.001,128,29,0.3797909617424011,0.3745644688606262
gpt2-small,das3d,10,3,0,64,0.001,128,30,0.3745644688606262,0.3763066232204437
gpt2-small,das3d,10,3,0,64,0.001,128,31,0.3763066232204437,0.3739837408065796
gpt2-small,das3d,10,3,0,64,0.001,128,32,0.3739837408065796,0.3780488073825836
gpt2-small,das3d,10,3,0,64,0.001,128,33,0.3780488073825836,0.3710801601409912
gpt2-small,das3d,10,3,0,64,0.001,128,34,0.3710801601409912,0.3763066232204437
gpt2-small,das3d,10,3,0,64,0.001,128,35,0.3763066232204437,0.37049946188926697
gpt2-small,das3d,10,3,0,64,0.001,128,36,0.37049946188926697,0.3704994320869446
gpt2-small,das3d,10,3,0,64,0.001,128,37,0.3704994320869446,0.37166085839271545
gpt2-small,das3d,10,3,0,64,0.001,128,38,0.37166085839271545,0.3745644688606262
gpt2-small,das3d,10,3,0,64,0.001,128,39,0.3745644688606262,0.37340301275253296
gpt2-small,das3d,10,3,0,64,0.001,128,40,0.37340301275253296,0.3710801303386688
gpt2-small,das3d,10,3,0,64,0.001,128,41,0.3710801303386688,0.36469224095344543
gpt2-small,das3d,10,3,0,64,0.001,128,42,0.36469224095344543,0.3687572479248047
gpt2-small,das3d,10,3,0,64,0.001,128,43,0.3687572479248047,0.36701512336730957
gpt2-small,das3d,10,3,0,64,0.001,128,44,0.36701512336730957,0.36701512336730957
gpt2-small,das3d,10,3,0,64,0.001,128,45,0.36701512336730957,0.36295008659362793
gpt2-small,das3d,10,3,0,64,0.001,128,46,0.36295008659362793,0.3606271743774414
gpt2-small,das3d,10,3,0,64,0.001,128,47,0.3606271743774414,0.36120790243148804
gpt2-small,das3d,10,3,0,64,0.001,128,48,0.36120790243148804,0.3623693585395813
gpt2-small,das3d,10,3,0,64,0.001,128,49,0.3623693585395813,0.3600464463233948
gpt2-small,das3d,10,3,0,64,0.001,128,50,0.3600464463233948,0.354239284992218
gpt2-small,das3d,10,3,0,64,0.001,128,51,0.354239284992218,0.354239284992218
gpt2-small,das3d,10,3,0,64,0.001,128,52,0.354239284992218,0.35307785868644714
gpt2-small,das3d,10,3,0,64,0.001,128,53,0.35307785868644714,0.3571428954601288
gpt2-small,das3d,10,3,0,64,0.001,128,54,0.3571428954601288,0.34436705708503723
gpt2-small,das3d,10,3,0,64,0.001,128,55,0.34436705708503723,0.34959352016448975
gpt2-small,das3d,10,3,0,64,0.001,128,56,0.34959352016448975,0.35133564472198486
gpt2-small,das3d,10,3,0,64,0.001,128,57,0.35133564472198486,0.3455284833908081
gpt2-small,das3d,10,3,0,64,0.001,128,58,0.3455284833908081,0.350174218416214
gpt2-small,das3d,10,3,0,64,0.001,128,59,0.350174218416214,0.3420441448688507
gpt2-small,das3d,10,3,0,64,0.001,128,60,0.3420441448688507,0.3414634168148041
gpt2-small,das3d,10,3,0,64,0.001,128,61,0.3414634168148041,0.34262484312057495
gpt2-small,das3d,10,3,0,64,0.001,128,62,0.34262484312057495,0.3397212624549866
gpt2-small,das3d,10,3,0,64,0.001,128,63,0.3397212624549866,0.3368176817893982
gpt2-small,das,11,1,0,64,0.001,128,0,0.9994192123413086,0.9918698668479919
gpt2-small,das,11,1,0,64,0.001,128,1,0.9918698668479919,0.9947734475135803
gpt2-small,das,11,1,0,64,0.001,128,2,0.9947734475135803,0.9889662861824036
gpt2-small,das,11,1,0,64,0.001,128,3,0.9889662861824036,0.9732868075370789
gpt2-small,das,11,1,0,64,0.001,128,4,0.9732868075370789,0.972706139087677
gpt2-small,das,11,1,0,64,0.001,128,5,0.972706139087677,0.9599303007125854
gpt2-small,das,11,1,0,64,0.001,128,6,0.9599303007125854,0.9552845358848572
gpt2-small,das,11,1,0,64,0.001,128,7,0.9552845358848572,0.9459930062294006
gpt2-small,das,11,1,0,64,0.001,128,8,0.9459930062294006,0.9390243291854858
gpt2-small,das,11,1,0,64,0.001,128,9,0.9390243291854858,0.9425087571144104
gpt2-small,das,11,1,0,64,0.001,128,10,0.9425087571144104,0.9355400800704956
gpt2-small,das,11,1,0,64,0.001,128,11,0.9355400800704956,0.9216027855873108
gpt2-small,das,11,1,0,64,0.001,128,12,0.9216027855873108,0.9256678223609924
gpt2-small,das,11,1,0,64,0.001,128,13,0.9256678223609924,0.9169570207595825
gpt2-small,das,11,1,0,64,0.001,128,14,0.9169570207595825,0.9221834540367126
gpt2-small,das,11,1,0,64,0.001,128,15,0.9221834540367126,0.911149799823761
gpt2-small,das,11,1,0,64,0.001,128,16,0.911149799823761,0.9001161456108093
gpt2-small,das,11,1,0,64,0.001,128,17,0.9001161456108093,0.8908246755599976
gpt2-small,das,11,1,0,64,0.001,128,18,0.8908246755599976,0.8902438879013062
gpt2-small,das,11,1,0,64,0.001,128,19,0.8902438879013062,0.8792102336883545
gpt2-small,das,11,1,0,64,0.001,128,20,0.8792102336883545,0.8710801601409912
gpt2-small,das,11,1,0,64,0.001,128,21,0.8710801601409912,0.8658536672592163
gpt2-small,das,11,1,0,64,0.001,128,22,0.8658536672592163,0.861207902431488
gpt2-small,das,11,1,0,64,0.001,128,23,0.861207902431488,0.8583042621612549
gpt2-small,das,11,1,0,64,0.001,128,24,0.8583042621612549,0.8420441150665283
gpt2-small,das,11,1,0,64,0.001,128,25,0.8420441150665283,0.8443669676780701
gpt2-small,das,11,1,0,64,0.001,128,26,0.8443669676780701,0.8327525854110718
gpt2-small,das,11,1,0,64,0.001,128,27,0.8327525854110718,0.8252032399177551
gpt2-small,das,11,1,0,64,0.001,128,28,0.8252032399177551,0.8217189311981201
gpt2-small,das,11,1,0,64,0.001,128,29,0.8217189311981201,0.815330982208252
gpt2-small,das,11,1,0,64,0.001,128,30,0.815330982208252,0.8095238208770752
gpt2-small,das,11,1,0,64,0.001,128,31,0.8095238208770752,0.8037166595458984
gpt2-small,das,11,1,0,64,0.001,128,32,0.8037166595458984,0.7973287105560303
gpt2-small,das,11,1,0,64,0.001,128,33,0.7973287105560303,0.7938443422317505
gpt2-small,das,11,1,0,64,0.001,128,34,0.7938443422317505,0.7921022176742554
gpt2-small,das,11,1,0,64,0.001,128,35,0.7921022176742554,0.7944250702857971
gpt2-small,das,11,1,0,64,0.001,128,36,0.7944250702857971,0.785714328289032
gpt2-small,das,11,1,0,64,0.001,128,37,0.785714328289032,0.785714328289032
gpt2-small,das,11,1,0,64,0.001,128,38,0.785714328289032,0.7804877758026123
gpt2-small,das,11,1,0,64,0.001,128,39,0.7804877758026123,0.7770035266876221
gpt2-small,das,11,1,0,64,0.001,128,40,0.7770035266876221,0.7804877758026123
gpt2-small,das,11,1,0,64,0.001,128,41,0.7804877758026123,0.772357702255249
gpt2-small,das,11,1,0,64,0.001,128,42,0.772357702255249,0.7764227390289307
gpt2-small,das,11,1,0,64,0.001,128,43,0.7764227390289307,0.7740998268127441
gpt2-small,das,11,1,0,64,0.001,128,44,0.7740998268127441,0.772357702255249
gpt2-small,das,11,1,0,64,0.001,128,45,0.772357702255249,0.7706155776977539
gpt2-small,das,11,1,0,64,0.001,128,46,0.7706155776977539,0.7706155776977539
gpt2-small,das,11,1,0,64,0.001,128,47,0.7706155776977539,0.7682926654815674
gpt2-small,das,11,1,0,64,0.001,128,48,0.7682926654815674,0.7700348496437073
gpt2-small,das,11,1,0,64,0.001,128,49,0.7700348496437073,0.7694541215896606
gpt2-small,das,11,1,0,64,0.001,128,50,0.7694541215896606,0.7706155776977539
gpt2-small,das,11,1,0,64,0.001,128,51,0.7706155776977539,0.7665505409240723
gpt2-small,das,11,1,0,64,0.001,128,52,0.7665505409240723,0.7711963057518005
gpt2-small,das,11,1,0,64,0.001,128,53,0.7711963057518005,0.7729384303092957
gpt2-small,das,11,1,0,64,0.001,128,54,0.7729384303092957,0.7735190987586975
gpt2-small,das,11,1,0,64,0.001,128,55,0.7735190987586975,0.7793263792991638
gpt2-small,das,11,1,0,64,0.001,128,56,0.7793263792991638,0.772357702255249
gpt2-small,das,11,1,0,64,0.001,128,57,0.772357702255249,0.7729384303092957
gpt2-small,das,11,1,0,64,0.001,128,58,0.7729384303092957,0.7746806144714355
gpt2-small,das,11,1,0,64,0.001,128,59,0.7746806144714355,0.7735190987586975
gpt2-small,das,11,1,0,64,0.001,128,60,0.7735190987586975,0.7711963057518005
gpt2-small,das,11,1,0,64,0.001,128,61,0.7711963057518005,0.7746806144714355
gpt2-small,das,11,1,0,64,0.001,128,62,0.7746806144714355,0.7735190987586975
gpt2-small,das,11,1,0,64,0.001,128,63,0.7735190987586975,0.7711963057518005
gpt2-small,das2d,11,2,0,64,0.001,128,0,0.9953542351722717,0.9982578158378601
gpt2-small,das2d,11,2,0,64,0.001,128,1,0.9982578158378601,0.9959349632263184
gpt2-small,das2d,11,2,0,64,0.001,128,2,0.9959349632263184,0.9744483232498169
gpt2-small,das2d,11,2,0,64,0.001,128,3,0.9744483232498169,0.9709640145301819
gpt2-small,das2d,11,2,0,64,0.001,128,4,0.9709640145301819,0.9605110287666321
gpt2-small,das2d,11,2,0,64,0.001,128,5,0.9605110287666321,0.9512194991111755
gpt2-small,das2d,11,2,0,64,0.001,128,6,0.9512194991111755,0.9500580430030823
gpt2-small,das2d,11,2,0,64,0.001,128,7,0.9500580430030823,0.9407665133476257
gpt2-small,das2d,11,2,0,64,0.001,128,8,0.9407665133476257,0.9343786239624023
gpt2-small,das2d,11,2,0,64,0.001,128,9,0.9343786239624023,0.9192798733711243
gpt2-small,das2d,11,2,0,64,0.001,128,10,0.9192798733711243,0.9175377488136292
gpt2-small,das2d,11,2,0,64,0.001,128,11,0.9175377488136292,0.9065040349960327
gpt2-small,das2d,11,2,0,64,0.001,128,12,0.9065040349960327,0.8989547491073608
gpt2-small,das2d,11,2,0,64,0.001,128,13,0.8989547491073608,0.8832752704620361
gpt2-small,das2d,11,2,0,64,0.001,128,14,0.8832752704620361,0.8774680495262146
gpt2-small,das2d,11,2,0,64,0.001,128,15,0.8774680495262146,0.8745644688606262
gpt2-small,das2d,11,2,0,64,0.001,128,16,0.8745644688606262,0.8658536672592163
gpt2-small,das2d,11,2,0,64,0.001,128,17,0.8658536672592163,0.8583042621612549
gpt2-small,das2d,11,2,0,64,0.001,128,18,0.8583042621612549,0.8466899394989014
gpt2-small,das2d,11,2,0,64,0.001,128,19,0.8466899394989014,0.842624843120575
gpt2-small,das2d,11,2,0,64,0.001,128,20,0.842624843120575,0.8321718573570251
gpt2-small,das2d,11,2,0,64,0.001,128,21,0.8321718573570251,0.8211382627487183
gpt2-small,das2d,11,2,0,64,0.001,128,22,0.8211382627487183,0.8176538944244385
gpt2-small,das2d,11,2,0,64,0.001,128,23,0.8176538944244385,0.8072009086608887
gpt2-small,das2d,11,2,0,64,0.001,128,24,0.8072009086608887,0.7950058579444885
gpt2-small,das2d,11,2,0,64,0.001,128,25,0.7950058579444885,0.792682945728302
gpt2-small,das2d,11,2,0,64,0.001,128,26,0.792682945728302,0.7839721441268921
gpt2-small,das2d,11,2,0,64,0.001,128,27,0.7839721441268921,0.7799071073532104
gpt2-small,das2d,11,2,0,64,0.001,128,28,0.7799071073532104,0.7787456512451172
gpt2-small,das2d,11,2,0,64,0.001,128,29,0.7787456512451172,0.7775842547416687
gpt2-small,das2d,11,2,0,64,0.001,128,30,0.7775842547416687,0.7711963057518005
gpt2-small,das2d,11,2,0,64,0.001,128,31,0.7711963057518005,0.7694541215896606
gpt2-small,das2d,11,2,0,64,0.001,128,32,0.7694541215896606,0.7706155776977539
gpt2-small,das2d,11,2,0,64,0.001,128,33,0.7706155776977539,0.7677119374275208
gpt2-small,das2d,11,2,0,64,0.001,128,34,0.7677119374275208,0.7677119374275208
gpt2-small,das2d,11,2,0,64,0.001,128,35,0.7677119374275208,0.7717769742012024
gpt2-small,das2d,11,2,0,64,0.001,128,36,0.7717769742012024,0.7700348496437073
gpt2-small,das2d,11,2,0,64,0.001,128,37,0.7700348496437073,0.7706155776977539
gpt2-small,das2d,11,2,0,64,0.001,128,38,0.7706155776977539,0.7682927250862122
gpt2-small,das2d,11,2,0,64,0.001,128,39,0.7682927250862122,0.7729384303092957
gpt2-small,das2d,11,2,0,64,0.001,128,40,0.7729384303092957,0.7764227390289307
gpt2-small,das2d,11,2,0,64,0.001,128,41,0.7764227390289307,0.7665505409240723
gpt2-small,das2d,11,2,0,64,0.001,128,42,0.7665505409240723,0.7735190987586975
gpt2-small,das2d,11,2,0,64,0.001,128,43,0.7735190987586975,0.7700348496437073
gpt2-small,das2d,11,2,0,64,0.001,128,44,0.7700348496437073,0.7682927250862122
